,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
9607,W 15 St & 7 Ave,40.73935542,-73.99931783,American (New),Westville,4.0,1242,88 7th Ave,(212) 924-2223,40,36,76
9608,W 15 St & 7 Ave,40.73935542,-73.99931783,American (New),Gramercy Tavern,4.5,3381,42 E 20th St,(212) 477-0777,40,36,76
9609,W 15 St & 7 Ave,40.73935542,-73.99931783,Italian,Portale,4.5,173,126 W 18th St,(917) 781-0255,40,36,76
9610,W 15 St & 7 Ave,40.73935542,-73.99931783,Italian,Sotto 13,4.0,1046,140 W 13th St,(212) 647-1001,40,36,76
9611,W 15 St & 7 Ave,40.73935542,-73.99931783,Italian,Da Andrea,4.5,2037,35 W 13th St,(212) 367-1979,40,36,76
9612,W 15 St & 7 Ave,40.73935542,-73.99931783,Thai,Glur Thai,4.5,307,144 W 19th St,(212) 738-9898,40,36,76
9613,W 15 St & 7 Ave,40.73935542,-73.99931783,Bars,Motel Morris,4.0,250,132 7th Ave,(646) 880-4810,40,36,76
9614,W 15 St & 7 Ave,40.73935542,-73.99931783,French,Boucherie West Village,4.5,2266,99 7th Ave S,(212) 837-1616,40,36,76
9615,W 15 St & 7 Ave,40.73935542,-73.99931783,French,Loulou Petit Bistro & Speakeasy,4.0,523,176 8th Ave,(212) 337-9577,40,36,76
9616,W 15 St & 7 Ave,40.73935542,-73.99931783,Spanish,La Nacional,4.5,170,239 W 14th St,(917) 388-2888,40,36,76
9617,W 15 St & 7 Ave,40.73935542,-73.99931783,Italian,Bar B,4.5,198,84 7th Ave,(212) 229-1888,40,36,76
9618,W 15 St & 7 Ave,40.73935542,-73.99931783,Italian,Alice Restaurant,4.0,139,126 W 13th St,(212) 691-4886,40,36,76
9619,W 15 St & 7 Ave,40.73935542,-73.99931783,Tapas/Small Plates,District Local,4.5,67,72 7th Ave,(212) 930-6677,40,36,76
9620,S 3 St & Bedford Ave,40.71260486,-73.96264403,Japanese,Salt + Charcoal,4.0,729,171 Grand St,(718) 782-2087,10,4,14
9621,S 3 St & Bedford Ave,40.71260486,-73.96264403,American (New),Traif,4.5,2035,229 S 4th St,(347) 844-9578,10,4,14
9622,S 3 St & Bedford Ave,40.71260486,-73.96264403,American (New),Francie,4.5,181,136 Broadway,(718) 218-7572,10,4,14
9623,S 3 St & Bedford Ave,40.71260486,-73.96264403,Cocktail Bars,Antidote,4.5,389,66 S 2nd St,(718) 782-2585,10,4,14
9624,S 3 St & Bedford Ave,40.71260486,-73.96264403,Vietnamese,High Lúa Vietnamese Kitchen,4.5,295,182 S 2nd St,(347) 844-9666,10,4,14
9625,S 3 St & Bedford Ave,40.71260486,-73.96264403,Southern,Pies-n-Thighs,4.0,3197,166 S 4th St,(347) 529-6090,10,4,14
9626,S 3 St & Bedford Ave,40.71260486,-73.96264403,American (New),Sunday in Brooklyn,4.0,1271,348 Wythe Ave,(347) 222-6722,10,4,14
9627,S 3 St & Bedford Ave,40.71260486,-73.96264403,Steakhouses,Peter Luger,4.0,6845,178 Broadway,(718) 387-7400,10,4,14
9628,S 3 St & Bedford Ave,40.71260486,-73.96264403,American (New),Meadowsweet,4.0,494,149 Broadway,(718) 384-0673,10,4,14
9629,S 3 St & Bedford Ave,40.71260486,-73.96264403,Seafood,Maison Premiere,4.0,1253,298 Bedford Ave,(347) 889-5710,10,4,14
9630,S 3 St & Bedford Ave,40.71260486,-73.96264403,American (New),OTB,4.5,173,141 Broadway,(347) 763-1481,10,4,14
9631,S 3 St & Bedford Ave,40.71260486,-73.96264403,Indian,Atithi Indian Cuisine,5.0,208,159 Grand St,(718) 684-9192,10,4,14
9632,S 3 St & Bedford Ave,40.71260486,-73.96264403,Szechuan,Birds of a Feather,4.0,602,191 Grand St,(718) 969-6800,10,4,14
9633,S 3 St & Bedford Ave,40.71260486,-73.96264403,Cocktail Bars,Pokito,4.5,154,155 S 4th St,(917) 909-1542,10,4,14
9634,S 3 St & Bedford Ave,40.71260486,-73.96264403,Italian,Misi,4.0,659,329 Kent Ave,(347) 566-3262,10,4,14
9635,S 3 St & Bedford Ave,40.71260486,-73.96264403,Mexican,Xixa,4.5,679,241 S 4th St,(718) 388-8860,10,4,14
9636,S 3 St & Bedford Ave,40.71260486,-73.96264403,Japanese,Samurai Mama,4.0,658,205 Grand St,(718) 599-6161,10,4,14
9637,S 3 St & Bedford Ave,40.71260486,-73.96264403,Latin American,Tabaré,4.0,743,221 S 1st St,(347) 335-0187,10,4,14
9638,S 3 St & Bedford Ave,40.71260486,-73.96264403,Pizza,L'industrie Pizzeria,4.5,1071,254 S 2nd St,(718) 599-0002,10,4,14
9639,S 3 St & Bedford Ave,40.71260486,-73.96264403,Breakfast & Brunch,Elite Williamsburg,4.0,579,128 Metropolitan Ave,(718) 599-0200,10,4,14
9640,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Pizza,Juliana's,4.5,2678,19 Old Fulton St,(718) 596-6700,22,2,24
9641,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),The Osprey,4.0,319,60 Furman St,(347) 696-2505,22,2,24
9642,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Steakhouses,Carne Mare,4.5,224,89 South St,(212) 280-4600,22,2,24
9643,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),Henry's End,4.0,386,72 Henry St,(718) 834-1776,22,2,24
9644,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Cocktail Bars,The Binc,4.5,97,60 Henry St,(718) 624-1444,22,2,24
9645,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),Crown Shy,4.0,557,70 Pine St,(212) 517-1932,22,2,24
9646,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),The River Café,4.0,1285,1 Water St,(718) 522-5200,22,2,24
9647,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Pizza,Dellarocco's Brick Oven Pizza,4.0,359,214 Hicks St,(718) 858-1010,22,2,24
9648,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Wine Bars,Felice - Montague,4.0,66,84 Montague St,(718) 475-9877,22,2,24
9649,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Sushi Bars,Sushi Gallery,4.5,149,71 Clark St,(718) 222-0308,22,2,24
9650,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Coffee & Tea,Vineapple Cafe,4.5,146,71 Pineapple St,(347) 799-1035,22,2,24
9651,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),Boutros,4.5,197,185 Atlantic Ave,(718) 403-0055,22,2,24
9652,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Cocktail Bars,Pilot,4.0,313,Pier 6 Brooklyn Bridge Park,(718) 403-0055,22,2,24
9653,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Seafood,The Paris Cafe,4.0,376,119 South St,(646) 846-6270,22,2,24
9654,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Dim Sum,Din Soup Dumplings,4.5,199,162 Montague St,(718) 550-3888,22,2,24
9655,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Breakfast & Brunch,Colonie,4.0,665,127 Atlantic Ave,(718) 855-7500,22,2,24
9656,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Mediterranean,Westville,4.0,405,81 Washington St,(718) 618-5699,22,2,24
9657,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Italian,Noodle Pudding,4.0,618,38 Henry St,(718) 625-3737,22,2,24
9658,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,American (New),Clover Hill,4.5,47,20 Columbia Pl,(347) 457-6850,22,2,24
9659,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Seafood,Fishmarket Restaurant,4.5,634,111 South St,(917) 363-8101,22,2,24
9660,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Lounges,Loreto Italian Kitchen & Bar,4.5,111,280 Ashland Pl,(718) 554-1121,17,17,34
9661,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Vietnamese,5ive Spice,4.5,950,52 5th Ave,(718) 857-3483,17,17,34
9662,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Turkish,Deniz Turkish Mediterranean Cuisine,4.0,328,662 Fulton St,(718) 852-6503,17,17,34
9663,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Pizza,Patsy's Pizzeria,4.5,624,450 Dean St,(718) 622-2268,17,17,34
9664,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Mediterranean,Miss Ada,4.5,462,184 Dekalb Ave,(718) 622-2268,17,17,34
9665,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Mexican,Las Santas,4.0,335,572 Fulton St,(718) 222-5919,17,17,34
9666,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Cajun/Creole,Claw Daddy's,4.0,636,31 3rd Ave,(347) 318-8893,17,17,34
9667,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Mexican,Tacombi,4.0,292,25 Lafayette Ave,(347) 294-0647,17,17,34
9668,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Pubs,Hollow Nickel,4.0,248,494 Atlantic Ave,(347) 236-3417,17,17,34
9669,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Caribbean,Charm Bar & Restaurant,4.0,322,448 Dean St,(347) 799-2345,17,17,34
9670,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Tapas/Small Plates,The Little Pig,4.5,13,497 Atlantic Ave,(718) 954-9901,17,17,34
9671,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Cocktail Bars,Endswell Bar & Bistro,4.5,127,773 Fulton St,(718) 954-9901,17,17,34
9672,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Cuban,Habana Outpost,4.0,1050,757 Fulton St,(718) 858-9500,17,17,34
9673,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Italian,Evelina,4.5,356,211 Dekalb Ave,(929) 298-0209,17,17,34
9674,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,German,Black Forest Brooklyn,3.5,448,733 Fulton St,(718) 935-0300,17,17,34
9675,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Sports Bars,McMahon's Public House,4.0,243,39 5th Ave,(718) 230-4549,17,17,34
9676,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Caribbean,Island Shack,4.5,31,87 S Elliott Pl,(347) 989-4832,17,17,34
9677,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,French,Bacchus Bistro & Wine Bar,4.0,553,409-411 Atlantic Ave,(718) 852-1572,17,17,34
9678,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Sushi Bars,Sushi Lin Brooklyn,4.5,341,335 Flatbush Ave,(347) 627-6027,17,17,34
9679,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,American (New),Dinner Party,4.5,33,86 S Portland Ave,(347) 463-9173,17,17,34
9680,Dock 72 Way & Market St,40.69985,-73.97141,Sushi Bars,66S Fusion,4.0,207,130 Flushing Ave,(718) 222-0050,1,18,19
9681,Dock 72 Way & Market St,40.69985,-73.97141,Italian,Osteria Brooklyn,4.5,233,458 Myrtle Ave,(646) 750-9156,1,18,19
9682,Dock 72 Way & Market St,40.69985,-73.97141,Pizza,Il Porto,4.0,392,37 Washington Ave,(718) 624-0954,1,18,19
9683,Dock 72 Way & Market St,40.69985,-73.97141,Middle Eastern,Holy Pita,5.0,88,10 Clermont Ave,(929) 298-0024,1,18,19
9684,Dock 72 Way & Market St,40.69985,-73.97141,Thai,Thai Holic,4.5,547,372 Myrtle Ave,(718) 222-9992,1,18,19
9685,Dock 72 Way & Market St,40.69985,-73.97141,Thai,Glin Thai Bistro,5.0,91,330 Myrtle Ave,(347) 987-4100,1,18,19
9686,Dock 72 Way & Market St,40.69985,-73.97141,Gastropubs,Putnam's Pub & Cooker,4.0,506,419 Myrtle Ave,(347) 799-2382,1,18,19
9687,Dock 72 Way & Market St,40.69985,-73.97141,Cajun/Creole,Soco,4.0,2360,509 Myrtle Ave,(718) 783-1936,1,18,19
9688,Dock 72 Way & Market St,40.69985,-73.97141,Sushi Bars,U-gu,4.5,190,541 Myrtle Ave,(718) 857-0222,1,18,19
9689,Dock 72 Way & Market St,40.69985,-73.97141,Bars,LaRina Pastificio & Vino,4.0,227,387 Myrtle Ave,(718) 852-0001,1,18,19
9690,Dock 72 Way & Market St,40.69985,-73.97141,Bagels,Russ & Daughters - Brooklyn,3.0,103,141 Flushing Ave,(212) 475-4880,1,18,19
9691,Dock 72 Way & Market St,40.69985,-73.97141,Korean,Tiger Box,4.5,80,169 Park Ave,(646) 320-1177,1,18,19
9692,Dock 72 Way & Market St,40.69985,-73.97141,Italian,Botte Brooklyn,4.5,73,327 Gold St,(718) 586-5090,1,18,19
9693,Dock 72 Way & Market St,40.69985,-73.97141,Bars,Vinegar Hill House,3.5,713,72 Hudson Ave,(718) 522-1018,1,18,19
9694,Dock 72 Way & Market St,40.69985,-73.97141,Indian,Spice & Grill,4.0,176,441 Myrtle Ave,(718) 875-2525,1,18,19
9695,Dock 72 Way & Market St,40.69985,-73.97141,Pizza,Roebling Pizza,4.5,137,326 Roebling St,(718) 782-5042,1,18,19
9696,Dock 72 Way & Market St,40.69985,-73.97141,Delis,Farmer In the Deli,4.5,198,357 Myrtle Ave,(718) 875-9067,1,18,19
9697,Dock 72 Way & Market St,40.69985,-73.97141,Szechuan,Han Dynasty,3.5,410,1 Dekalb Ave,(718) 858-0588,1,18,19
9698,Dock 72 Way & Market St,40.69985,-73.97141,Korean,Woori Korean,5.0,54,336 Myrtle Ave,(516) 460-8606,1,18,19
9699,Dock 72 Way & Market St,40.69985,-73.97141,Sushi Bars,Daigo Handroll Bar,4.5,130,445 Albee Sq,(516) 460-8606,1,18,19
9700,Columbia St & Degraw St,40.6859296,-74.00242364,Tapas Bars,Mazzat,4.5,251,208 Columbia St,(718) 852-1652,19,2,21
9701,Columbia St & Degraw St,40.6859296,-74.00242364,Southern,Popina,4.5,94,127 Columbia St,(718) 222-1901,19,2,21
9702,Columbia St & Degraw St,40.6859296,-74.00242364,Italian,Cafe Spaghetti,4.5,100,126 Union St,(718) 222-1901,19,2,21
9703,Columbia St & Degraw St,40.6859296,-74.00242364,Seafood,Petite Crevette,4.0,342,144 Union St,(718) 855-2632,19,2,21
9704,Columbia St & Degraw St,40.6859296,-74.00242364,American (New),Vekslers,4.0,125,521 Hicks St,(718) 534-5498,19,2,21
9705,Columbia St & Degraw St,40.6859296,-74.00242364,Mexican,Alma Restaurant,3.5,545,187 Columbia St,(718) 643-5400,19,2,21
9706,Columbia St & Degraw St,40.6859296,-74.00242364,Cocktail Bars,The Hop Shop Brooklyn,4.5,54,121 Columbia St,(718) 852-2184,19,2,21
9707,Columbia St & Degraw St,40.6859296,-74.00242364,American (New),Bar Bruno,4.0,312,520 Henry St,(347) 763-0850,19,2,21
9708,Columbia St & Degraw St,40.6859296,-74.00242364,Argentine,Libertador Steakhouse - Brooklyn,4.0,298,404 Henry St,(347) 689-3122,19,2,21
9709,Columbia St & Degraw St,40.6859296,-74.00242364,Italian,Ferdinando's Focacceria,4.0,219,151 Union St,(718) 855-1545,19,2,21
9710,Columbia St & Degraw St,40.6859296,-74.00242364,Bars,Act One Bar and Restaurant,4.5,22,117 Columbia St,(718) 858-8898,19,2,21
9711,Columbia St & Degraw St,40.6859296,-74.00242364,Italian,Gersi,4.5,360,316 Court St,(347) 889-5077,19,2,21
9712,Columbia St & Degraw St,40.6859296,-74.00242364,American (New),Boutros,4.5,197,185 Atlantic Ave,(718) 403-0055,19,2,21
9713,Columbia St & Degraw St,40.6859296,-74.00242364,Breakfast & Brunch,Colonie,4.0,665,127 Atlantic Ave,(718) 855-7500,19,2,21
9714,Columbia St & Degraw St,40.6859296,-74.00242364,Pizza,Lucali,4.0,1985,575 Henry St,(718) 858-4086,19,2,21
9715,Columbia St & Degraw St,40.6859296,-74.00242364,Cocktail Bars,Pilot,4.0,313,Pier 6 Brooklyn Bridge Park,(718) 858-4086,19,2,21
9716,Columbia St & Degraw St,40.6859296,-74.00242364,Italian,Fragole Ristorante,4.5,428,394 Court St,(718) 522-7133,19,2,21
9717,Columbia St & Degraw St,40.6859296,-74.00242364,Spanish,La Vara,4.0,421,268 Clinton St,(718) 422-0065,19,2,21
9718,Columbia St & Degraw St,40.6859296,-74.00242364,French,Levant on Smith,4.5,80,223 Smith St,(347) 689-3694,19,2,21
9719,Columbia St & Degraw St,40.6859296,-74.00242364,Italian,Verde on Smith,4.0,870,216 Smith St,(718) 222-1525,19,2,21
9720,Douglass St & 3 Ave,40.6802133,-73.98432695,Barbeque,Dinosaur Bar-B-Que,3.5,1867,604 Union St,(347) 429-7030,13,15,28
9721,Douglass St & 3 Ave,40.6802133,-73.98432695,Mexican,Claro,4.0,340,284 3rd Ave,(347) 721-3126,13,15,28
9722,Douglass St & 3 Ave,40.6802133,-73.98432695,Modern European,Baba's Pierogies,4.5,473,295 3rd Ave,(718) 222-0777,13,15,28
9723,Douglass St & 3 Ave,40.6802133,-73.98432695,Vietnamese,5ive Spice,4.5,950,52 5th Ave,(718) 857-3483,13,15,28
9724,Douglass St & 3 Ave,40.6802133,-73.98432695,Bars,Kick Axe Throwing,4.5,543,622 Degraw St,(833) 542-5293,13,15,28
9725,Douglass St & 3 Ave,40.6802133,-73.98432695,Venues & Event Spaces,Threes Brewing,4.0,450,333 Douglass St,(718) 568-9673,13,15,28
9726,Douglass St & 3 Ave,40.6802133,-73.98432695,Korean,Insa,3.5,299,328 Douglass St,(718) 855-2620,13,15,28
9727,Douglass St & 3 Ave,40.6802133,-73.98432695,Bakeries,Runner & Stone,4.0,313,285 3rd Ave,(718) 576-3360,13,15,28
9728,Douglass St & 3 Ave,40.6802133,-73.98432695,Ethiopian,Ghenet Brooklyn,4.0,550,348 Douglass St,(718) 230-4475,13,15,28
9729,Douglass St & 3 Ave,40.6802133,-73.98432695,Bars,Bogota Latin Bistro,4.0,2524,141 5th Ave,(718) 230-3805,13,15,28
9730,Douglass St & 3 Ave,40.6802133,-73.98432695,Vietnamese,Bricolage,4.0,670,162 5th Ave,(718) 230-1835,13,15,28
9731,Douglass St & 3 Ave,40.6802133,-73.98432695,Caribbean,Negril BK,4.0,839,256 5th Ave,(347) 721-3801,13,15,28
9732,Douglass St & 3 Ave,40.6802133,-73.98432695,Latin American,Miti Miti,4.0,1640,138 5th Ave,(718) 230-3760,13,15,28
9733,Douglass St & 3 Ave,40.6802133,-73.98432695,Latin American,Palo Santo,4.0,611,652 Union St,(718) 636-6311,13,15,28
9734,Douglass St & 3 Ave,40.6802133,-73.98432695,Seafood,Littleneck,4.0,340,288 3rd Ave,(718) 522-1921,13,15,28
9735,Douglass St & 3 Ave,40.6802133,-73.98432695,Italian,Gersi,4.5,360,316 Court St,(347) 889-5077,13,15,28
9736,Douglass St & 3 Ave,40.6802133,-73.98432695,Pizza,Patsy's Pizzeria,4.5,624,450 Dean St,(718) 622-2268,13,15,28
9737,Douglass St & 3 Ave,40.6802133,-73.98432695,Italian,Al Di La Trattoria,4.0,967,248 5th Ave,(718) 783-4565,13,15,28
9738,Douglass St & 3 Ave,40.6802133,-73.98432695,American (New),Victor,4.0,41,285 Nevins St,(347) 889-6588,13,15,28
9739,Douglass St & 3 Ave,40.6802133,-73.98432695,Wine Bars,Miriam,4.0,1193,79 5th Ave,(718) 622-2250,13,15,28
9740,2 Ave & E 104 St,40.7892105,-73.94370784,Steakhouses,Ricardo Steak House,4.0,1471,2145 2nd Ave,(212) 289-5895,25,6,31
9741,2 Ave & E 104 St,40.7892105,-73.94370784,Latin American,Cascalote Latin Bistro,4.5,399,2126 2nd Ave,(646) 351-6574,25,6,31
9742,2 Ave & E 104 St,40.7892105,-73.94370784,Beer Bar,Alison,4.0,129,1651 Lexington Ave,(646) 876-1054,25,6,31
9743,2 Ave & E 104 St,40.7892105,-73.94370784,Cocktail Bars,Bar Goyana,4.5,50,177 E 100th St,(917) 213-4480,25,6,31
9744,2 Ave & E 104 St,40.7892105,-73.94370784,Beer Bar,East Harlem Bottling,4.0,239,1711 Lexington Ave,(646) 922-7705,25,6,31
9745,2 Ave & E 104 St,40.7892105,-73.94370784,Tapas/Small Plates,Perch,4.5,45,1693 Lexington Ave,(646) 922-7705,25,6,31
9746,2 Ave & E 104 St,40.7892105,-73.94370784,Mexican,Ollin Restaurant,4.0,462,339 E 108th St,(212) 828-3644,25,6,31
9747,2 Ave & E 104 St,40.7892105,-73.94370784,Thai,Plue,5.0,24,1575 Lexington Ave,(929) 635-2456,25,6,31
9748,2 Ave & E 104 St,40.7892105,-73.94370784,Tapas/Small Plates,GAUDIr,4.5,71,251 E 110th St,(212) 744-4422,25,6,31
9749,2 Ave & E 104 St,40.7892105,-73.94370784,Seafood,Naughty Crab,4.0,172,1621 Lexington Ave,(646) 726-4446,25,6,31
9750,2 Ave & E 104 St,40.7892105,-73.94370784,Peruvian,Quechua Nostra Peruvian Food,4.0,89,1634 Lexington Ave,(212) 410-0707,25,6,31
9751,2 Ave & E 104 St,40.7892105,-73.94370784,Indian,The Drunken Munkey - UES,4.5,1340,338 E 92nd St,(646) 846-8986,25,6,31
9752,2 Ave & E 104 St,40.7892105,-73.94370784,Chicken Wings,International Wings Factory,4.5,498,1762 1st Ave,(212) 348-2627,25,6,31
9753,2 Ave & E 104 St,40.7892105,-73.94370784,Soul Food,SpaHa Soul and Bone Broth,4.5,134,2294 Second Ave,(347) 463-7387,25,6,31
9754,2 Ave & E 104 St,40.7892105,-73.94370784,Thai,Bangklyn East Harlem,4.5,154,2051 2nd Ave,(646) 429-8128,25,6,31
9755,2 Ave & E 104 St,40.7892105,-73.94370784,Italian,Lexington Pizza Parlour,4.0,266,1590 Lexington Ave,(212) 722-7850,25,6,31
9756,2 Ave & E 104 St,40.7892105,-73.94370784,South African,Kaia Wine Bar,4.0,530,1614 3rd Ave,(212) 722-0490,25,6,31
9757,2 Ave & E 104 St,40.7892105,-73.94370784,Puerto Rican,La Fonda,3.5,307,169 E 106th St,(212) 410-7292,25,6,31
9758,2 Ave & E 104 St,40.7892105,-73.94370784,Thai,Chu Ros Thai,4.5,194,1590 Lexington Ave,(917) 265-8432,25,6,31
9759,2 Ave & E 104 St,40.7892105,-73.94370784,Cuban,Amor Cubano,4.0,578,2018 3rd Ave,(212) 996-1220,25,6,31
9760,E 106 St & Lexington Ave,40.791976,-73.945993,Beer Bar,East Harlem Bottling,4.0,239,1711 Lexington Ave,(646) 922-7705,24,2,26
9761,E 106 St & Lexington Ave,40.791976,-73.945993,Beer Bar,Alison,4.0,129,1651 Lexington Ave,(646) 876-1054,24,2,26
9762,E 106 St & Lexington Ave,40.791976,-73.945993,Tapas/Small Plates,Perch,4.5,45,1693 Lexington Ave,(646) 876-1054,24,2,26
9763,E 106 St & Lexington Ave,40.791976,-73.945993,Steakhouses,Ricardo Steak House,4.0,1471,2145 2nd Ave,(212) 289-5895,24,2,26
9764,E 106 St & Lexington Ave,40.791976,-73.945993,Latin American,Cascalote Latin Bistro,4.5,399,2126 2nd Ave,(646) 351-6574,24,2,26
9765,E 106 St & Lexington Ave,40.791976,-73.945993,Puerto Rican,La Fonda,3.5,307,169 E 106th St,(212) 410-7292,24,2,26
9766,E 106 St & Lexington Ave,40.791976,-73.945993,Peruvian,Quechua Nostra Peruvian Food,4.0,89,1634 Lexington Ave,(212) 410-0707,24,2,26
9767,E 106 St & Lexington Ave,40.791976,-73.945993,Cocktail Bars,Bar Goyana,4.5,50,177 E 100th St,(917) 213-4480,24,2,26
9768,E 106 St & Lexington Ave,40.791976,-73.945993,Tapas Bars,El Kallejon,4.5,343,209 E 117th St,(646) 649-4795,24,2,26
9769,E 106 St & Lexington Ave,40.791976,-73.945993,Seafood,Naughty Crab,4.0,172,1621 Lexington Ave,(646) 726-4446,24,2,26
9770,E 106 St & Lexington Ave,40.791976,-73.945993,Tapas Bars,The Lexington Social,3.5,214,1634 Lexington Ave,(646) 820-7013,24,2,26
9771,E 106 St & Lexington Ave,40.791976,-73.945993,Cuban,Amor Cubano,4.0,578,2018 3rd Ave,(212) 996-1220,24,2,26
9772,E 106 St & Lexington Ave,40.791976,-73.945993,Tapas/Small Plates,GAUDIr,4.5,71,251 E 110th St,(212) 744-4422,24,2,26
9773,E 106 St & Lexington Ave,40.791976,-73.945993,Thai,Chu Ros Thai,4.5,194,1590 Lexington Ave,(917) 265-8432,24,2,26
9774,E 106 St & Lexington Ave,40.791976,-73.945993,Thai,Plue,5.0,24,1575 Lexington Ave,(929) 635-2456,24,2,26
9775,E 106 St & Lexington Ave,40.791976,-73.945993,Chicken Wings,Mad for Chicken,4.0,14,1914 3rd Ave,(646) 490-4030,24,2,26
9776,E 106 St & Lexington Ave,40.791976,-73.945993,Italian,Lexington Pizza Parlour,4.0,266,1590 Lexington Ave,(212) 722-7850,24,2,26
9777,E 106 St & Lexington Ave,40.791976,-73.945993,Mexican,Ollin Restaurant,4.0,462,339 E 108th St,(212) 828-3644,24,2,26
9778,E 106 St & Lexington Ave,40.791976,-73.945993,Peruvian,Contento,4.5,104,88 E 111th St,(646) 410-0111,24,2,26
9779,E 106 St & Lexington Ave,40.791976,-73.945993,Mexican,El Aguila,4.0,231,1634 Lexington Ave,(212) 426-2221,24,2,26
9780,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Japanese,Salt + Charcoal,4.0,729,171 Grand St,(718) 782-2087,31,18,49
9781,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Italian,Aurora,4.0,827,70 Grand St,(718) 388-5100,31,18,49
9782,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Breakfast & Brunch,Elite Williamsburg,4.0,579,128 Metropolitan Ave,(718) 599-0200,31,18,49
9783,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Moroccan,Cafe Mogador,4.5,1416,133 Wythe Ave,(718) 486-9222,31,18,49
9784,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Pan Asian,Monarch Restaurant,4.5,131,146 Metropolitan Ave,(917) 909-1596,31,18,49
9785,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Italian,La Nonna Ristorante & Bar,4.0,433,184 Kent Ave,(718) 302-1100,31,18,49
9786,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Indian,Atithi Indian Cuisine,5.0,208,159 Grand St,(718) 684-9192,31,18,49
9787,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Cocktail Bars,Antidote,4.5,389,66 S 2nd St,(718) 782-2585,31,18,49
9788,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Cocktail Bars,The Cactus Shop,4.5,60,231 Kent Ave,(347) 749-8474,31,18,49
9789,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Ramen,Tonchin,4.0,70,109 N 3rd St,(347) 457-5528,31,18,49
9790,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,American (New),Sunday in Brooklyn,4.0,1271,348 Wythe Ave,(347) 222-6722,31,18,49
9791,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Pubs,Radegast Hall and Biergarten,4.0,1425,113 N 3rd St,(718) 963-3973,31,18,49
9792,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,American (New),Traif,4.5,2035,229 S 4th St,(347) 844-9578,31,18,49
9793,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Sushi Bars,Ume Williamsburg,4.0,473,237 Kent Ave,(929) 420-3253,31,18,49
